"","name","text"
"464","TRUMP"," i will go very quickly but i will tell you that hillary will tell you to go to her website and read all about how to defeat isis which she could have defeated by never having it you know get going in the first place right now it s getting tougher and tougher to defeat them because they re in more and more places more and more states more and more nations "
"465","HOLT"," mr trump"
"466","TRUMP"," and it s a big problem and as far as japan is concerned i want to help all of our allies but we are losing billions and billions of dollars we cannot be the policemen of the world we cannot protect countries all over the world"
"467","HOLT"," we have just"
"468","TRUMP"," where they re not paying us what we need "
"469","HOLT"," we have just a few final questions"
"470","TRUMP"," and she doesn t say that because she s got no business ability we need heart we need a lot of things but you have to have some basic ability and sadly she doesn t have that all of the things that she s talking about could have been taken care of during the last years let s say while she had great power but they weren t taken care of and if she ever wins this race they won t be taken care of "
"471","HOLT"," mr trump this year secretary clinton became the first woman nominated for president by a major party earlier this month you said she doesn t have quote a presidential look she s standing here right now what did you mean by that "
"472","TRUMP"," she doesn t have the look she doesn t have the stamina i said she doesn t have the stamina and i don t believe she does have the stamina to be president of this country you need tremendous stamina "
"473","HOLT"," the quote was i just don t think she has the presidential look "
"474","TRUMP"," you have wait a minute wait a minute lester you asked me a question did you ask me a question "
"475","TRUMP","you have to be able to negotiate our trade deals you have to be able to negotiate that s right with japan with saudi arabia i mean can you imagine we re defending saudi arabia and with all of the money they have we re defending them and they re not paying all you have to do is speak to them wait you have so many different things you have to be able to do and i don t believe that hillary has the stamina "
"476","HOLT"," let s let her respond "
"477","CLINTON"," well as soon as he travels to countries and negotiates a peace deal a cease fire a release of dissidents an opening of new opportunities in nations around the world or even spends hours testifying in front of a congressional committee he can talk to me about stamina "
"478","TRUMP"," the world let me tell you let me tell you hillary has experience but it s bad experience we have made so many bad deals during the last so she s got experience that i agree "
"479","TRUMP","but it s bad bad experience whether it s the iran deal that you re so in love with where we gave them billion back whether it s the iran deal whether it s anything you can name you almost can t name a good deal i agree she s got experience but it s bad experience and this country can t afford to have another four years of that kind of experience "
"480","HOLT"," we are at we are at the final question "
"481","CLINTON"," well one thing one thing lester "
"482","HOLT"," very quickly because we re at the final question now "
"483","CLINTON"," you know he tried to switch from looks to stamina but this is a man who has called women pigs slobs and dogs and someone who has said pregnancy is an inconvenience to employers who has said"
"484","TRUMP"," i never said that "
"485","CLINTON"," women don t deserve equal pay unless they do as good a job as men "
"486","TRUMP"," i didn t say that "
"487","CLINTON"," and one of the worst things he said was about a woman in a beauty contest he loves beauty contests supporting them and hanging around them and he called this woman miss piggy then he called her miss housekeeping because she was latina donald she has a name "
"488","TRUMP"," where did you find this where did you find this "
"489","CLINTON"," her name is alicia machado "
"490","TRUMP"," where did you find this "
"491","CLINTON"," and she has become a u s citizen and you can bet"
"492","TRUMP"," oh really "
"493","CLINTON"," she s going to vote this november "
"494","TRUMP"," okay good let me just tell you"
"495","HOLT"," mr trump could we just take seconds and then we ask the final question"
"496","TRUMP"," you know hillary is hitting me with tremendous commercials some of it s said in entertainment some of it s said somebody who s been very vicious to me rosie o donnell i said very tough things to her and i think everybody would agree that she deserves it and nobody feels sorry for her "
"497","TRUMP","but you want to know the truth i was going to say something"
"498","HOLT"," please very quickly "
"499","TRUMP"," extremely rough to hillary to her family and i said to myself i can t do it i just can t do it it s inappropriate it s not nice but she spent hundreds of millions of dollars on negative ads on me many of which are absolutely untrue they re untrue and they re misrepresentations "
"500","TRUMP","and i will tell you this lester it s not nice and i don t deserve that "
"501","TRUMP","but it s certainly not a nice thing that she s done it s hundreds of millions of ads and the only gratifying thing is i saw the polls come in today and with all of that money"
"502","HOLT"," we have to move on to the final question "
"503","TRUMP"," million is spent and i m either winning or tied and i ve spent practically nothing "
"504","HOLT"," one of you will not win this election so my final question to you tonight are you willing to accept the outcome as the will of the voters secretary clinton "
"505","CLINTON"," well i support our democracy and sometimes you win sometimes you lose but i certainly will support the outcome of this election "
"506","CLINTON","and i know donald s trying very hard to plant doubts about it but i hope the people out there understand this election s really up to you it s not about us so much as it is about you and your families and the kind of country and future you want so i sure hope you will get out and vote as though your future depended on it because i think it does "
"507","HOLT"," mr trump very quickly same question will you accept the outcome as the will of the voters "
"508","TRUMP"," i want to make america great again we are a nation that is seriously troubled we re losing our jobs people are pouring into our country "
"509","TRUMP","the other day we were deporting people and perhaps they passed the wrong button they pressed the wrong button or perhaps worse than that it was corruption but these people that we were going to deport for good reason ended up becoming citizens ended up becoming citizens and it was and now it turns out it might be and they don t even know "
"510","HOLT"," will you accept the outcome of the election "
"511","TRUMP"," look here s the story i want to make america great again i m going to be able to do it i don t believe hillary will the answer is if she wins i will absolutely support her "
"512","HOLT"," all right well that is going to do it for us that concludes our debate for this evening a spirit one we covered a lot of ground not everything as i suspected we would"
